timestamp,elapsed_s,temp_c,pressure_pa,altitude_m,pitch_deg,roll_deg,throttle
2026-05-23T23:42:01.869595,0.102,31.81,100883.16,0.220,1.38,1.67,1023
2026-05-23T23:42:01.945621,0.203,31.81,100883.10,0.220,1.38,1.67,1023
2026-05-23T23:42:02.073776,0.303,31.81,100883.49,0.220,1.38,1.67,1023
2026-05-23T23:42:02.156776,0.404,31.81,100883.45,0.220,1.38,1.67,1023
2026-05-23T23:42:02.261307,0.505,31.81,100884.04,0.220,1.38,1.67,1023
2026-05-23T23:42:02.357409,0.605,31.81,100883.08,0.170,1.38,1.67,1023
2026-05-23T23:42:02.453880,0.706,31.81,100883.80,0.170,1.38,1.67,1023
2026-05-23T23:42:02.573232,0.807,31.81,100883.84,0.170,1.38,1.67,1023
2026-05-23T23:42:02.670741,0.907,31.81,100883.84,0.170,1.37,1.67,1023
2026-05-23T23:42:02.769880,1.008,31.82,100883.82,0.170,1.37,1.67,1023
2026-05-23T23:42:02.891262,1.109,31.81,100883.35,0.170,1.37,1.67,1023
2026-05-23T23:42:02.966411,1.210,31.81,100883.96,0.170,1.37,1.67,1023
2026-05-23T23:42:03.051589,1.311,31.82,100884.27,0.170,1.37,1.67,1023
2026-05-23T23:42:03.182104,1.411,31.82,100884.80,0.170,1.37,1.67,1023
2026-05-23T23:42:03.265341,1.513,31.82,100885.00,0.110,1.37,1.67,1023
2026-05-23T23:42:03.350489,1.613,31.82,100884.70,0.110,1.37,1.67,1023
2026-05-23T23:42:03.465190,1.714,31.82,100883.54,0.110,1.37,1.66,1023
2026-05-23T23:42:03.574419,1.815,31.82,100883.12,0.110,1.37,1.66,1023
2026-05-23T23:42:03.663654,1.916,31.82,100883.59,0.110,1.37,1.67,1023
2026-05-23T23:42:03.775260,2.017,31.82,100883.37,0.110,1.37,1.67,1023
2026-05-23T23:42:03.932862,2.117,31.82,100884.43,0.110,1.37,1.67,1023
2026-05-23T23:42:03.980861,2.217,31.82,100883.80,0.110,1.37,1.67,1023
2026-05-23T23:42:04.056900,2.317,31.82,100883.44,0.110,1.37,1.67,1023
2026-05-23T23:42:04.184959,2.417,31.82,100882.56,0.110,1.37,1.67,1023
2026-05-23T23:42:04.285143,2.519,31.82,100882.30,0.110,1.37,1.67,1023
2026-05-23T23:42:04.387053,2.620,31.82,100882.82,0.170,1.37,1.67,1023
2026-05-23T23:42:04.481054,2.721,31.82,100882.83,0.170,1.37,1.67,1023
2026-05-23T23:42:04.577075,2.822,31.82,100882.29,0.170,1.37,1.67,1023
2026-05-23T23:42:04.704755,2.923,31.82,100882.53,0.170,1.37,1.67,1023
2026-05-23T23:42:04.808752,3.025,31.82,100883.11,0.220,1.37,1.67,1023
2026-05-23T23:42:04.889752,3.125,31.82,100883.53,0.220,1.37,1.67,1023
2026-05-23T23:42:04.988752,3.226,31.82,100883.28,0.220,1.37,1.68,1023
2026-05-23T23:42:05.100773,3.326,31.82,100883.33,0.220,1.37,1.67,1023
2026-05-23T23:42:05.200852,3.426,31.82,100883.55,0.220,1.37,1.67,1023
2026-05-23T23:42:05.325523,3.528,31.82,100883.99,0.220,1.38,1.67,1023
2026-05-23T23:42:05.431292,3.629,31.83,100884.53,0.160,1.38,1.67,1023
2026-05-23T23:42:05.501365,3.730,31.83,100884.85,0.160,1.38,1.67,1023
2026-05-23T23:42:05.591508,3.831,31.83,100884.27,0.110,1.38,1.67,1023
2026-05-23T23:42:05.701536,3.931,31.83,100884.36,0.110,1.38,1.68,1023
2026-05-23T23:42:05.790554,4.031,31.83,100883.88,0.110,1.38,1.68,1023
2026-05-23T23:42:05.893067,4.132,31.83,100883.83,0.110,1.38,1.68,1023
2026-05-23T23:42:05.992980,4.233,31.83,100884.64,0.110,1.37,1.68,1023
2026-05-23T23:42:06.085550,4.335,31.82,100882.49,0.110,1.37,1.68,1023
2026-05-23T23:42:06.201572,4.435,31.83,100882.77,0.110,1.37,1.68,1023
2026-05-23T23:42:06.338084,4.535,31.83,100883.34,0.110,1.37,1.68,1023
2026-05-23T23:42:06.373083,4.636,31.83,100882.98,0.110,1.37,1.68,1023
2026-05-23T23:42:06.497385,4.737,31.83,100883.01,0.160,1.37,1.68,1023
2026-05-23T23:42:06.669064,4.837,31.83,100882.82,0.160,1.37,1.68,1023
2026-05-23T23:42:06.728068,4.953,31.83,100883.98,0.160,1.38,1.68,1023
2026-05-23T23:42:06.812629,5.054,31.83,100884.10,0.160,1.38,1.68,1023
2026-05-23T23:42:06.910910,5.155,31.83,100881.82,0.160,1.38,1.68,1023
2026-05-23T23:42:07.022626,5.256,31.83,100882.41,0.160,1.38,1.68,1023
2026-05-23T23:42:07.110341,5.357,31.83,100883.08,0.160,1.38,1.68,1023
2026-05-23T23:42:07.203547,5.458,31.83,100883.78,0.160,1.38,1.68,1023
2026-05-23T23:42:07.310086,5.558,31.83,100882.90,0.160,1.38,1.68,1023
2026-05-23T23:42:07.410746,5.659,31.83,100882.34,0.160,1.38,1.68,1023
2026-05-23T23:42:07.520256,5.761,31.83,100882.83,0.160,1.38,1.68,1023
2026-05-23T23:42:07.615256,5.861,31.83,100882.32,0.160,1.38,1.68,1023
2026-05-23T23:42:07.724331,5.961,31.83,100882.93,0.210,1.38,1.68,1023
2026-05-23T23:42:07.816524,6.062,31.83,100883.23,0.210,1.37,1.67,1023
2026-05-23T23:42:07.920613,6.163,31.84,100883.34,0.210,1.37,1.67,1023
2026-05-23T23:42:08.031707,6.263,31.84,100883.89,0.210,1.37,1.67,1023
2026-05-23T23:42:08.112228,6.364,31.84,100883.27,0.210,1.37,1.67,1050
2026-05-23T23:42:08.217885,6.464,31.84,100882.72,0.210,1.37,1.67,1053
2026-05-23T23:42:08.328906,6.565,31.84,100882.79,0.210,1.37,1.67,1053
2026-05-23T23:42:08.430404,6.667,31.84,100883.56,0.210,1.37,1.67,1053
2026-05-23T23:42:08.528424,6.768,31.84,100883.25,0.210,1.37,1.67,1053
2026-05-23T23:42:08.641519,6.868,31.84,100883.09,0.210,1.37,1.67,1055
2026-05-23T23:42:08.739087,6.969,31.84,100883.23,0.210,1.37,1.66,1055
2026-05-23T23:42:08.836117,7.070,31.84,100882.95,0.210,1.37,1.66,1056
2026-05-23T23:42:08.919228,7.171,31.84,100883.47,0.210,1.37,1.66,1063
2026-05-23T23:42:09.032428,7.272,31.84,100883.14,0.210,1.37,1.66,1066
2026-05-23T23:42:09.117543,7.372,31.84,100883.05,0.210,1.36,1.66,1074
2026-05-23T23:42:09.212737,7.472,31.84,100883.24,0.210,1.38,1.66,1081
2026-05-23T23:42:09.320265,7.574,31.84,100882.91,0.210,1.47,1.61,1081
2026-05-23T23:42:09.423878,7.675,31.84,100882.62,0.210,1.42,1.68,1081
2026-05-23T23:42:09.530192,7.777,31.84,100882.51,0.210,1.36,1.75,1081
2026-05-23T23:42:09.626314,7.877,31.83,100881.55,0.210,1.40,1.79,1081
2026-05-23T23:42:09.730485,7.978,31.83,100881.56,0.210,1.31,1.81,1081
2026-05-23T23:42:09.825994,8.078,31.82,100881.41,0.210,1.28,1.81,1081
2026-05-23T23:42:09.942062,8.179,31.81,100880.93,0.260,1.26,1.83,1081
2026-05-23T23:42:10.028062,8.280,31.81,100881.30,0.260,1.21,1.92,1081
2026-05-23T23:42:10.137088,8.380,31.81,100883.07,0.310,1.22,1.89,1081
2026-05-23T23:42:10.230132,8.481,31.80,100883.68,0.310,1.21,1.89,1081
2026-05-23T23:42:10.350667,8.583,31.80,100883.96,0.260,1.23,1.87,1083
2026-05-23T23:42:10.429761,8.684,31.80,100883.71,0.210,1.24,1.93,1083
2026-05-23T23:42:10.536270,8.786,31.80,100883.78,0.210,1.20,1.95,1083
2026-05-23T23:42:10.653292,8.886,31.79,100883.69,0.210,1.18,1.89,1091
2026-05-23T23:42:10.726349,8.986,31.79,100883.99,0.160,1.17,1.93,1093
2026-05-23T23:42:10.842369,9.086,31.79,100883.55,0.160,1.15,1.91,1096
2026-05-23T23:42:10.937369,9.187,31.78,100883.45,0.160,1.13,1.97,1098
2026-05-23T23:42:11.043063,9.287,31.78,100883.01,0.160,1.09,1.91,1098
2026-05-23T23:42:11.138714,9.388,31.77,100883.30,0.160,1.09,1.86,1098
2026-05-23T23:42:11.245285,9.489,31.77,100882.83,0.160,1.08,1.88,1098
2026-05-23T23:42:11.351646,9.590,31.76,100882.88,0.160,1.15,1.89,1098
2026-05-23T23:42:11.456663,9.691,31.76,100883.38,0.160,1.12,1.80,1101
2026-05-23T23:42:11.540662,9.791,31.76,100883.51,0.160,1.16,1.64,1101
2026-05-23T23:42:11.640207,9.892,31.75,100883.12,0.160,1.18,1.56,1108
2026-05-23T23:42:11.757433,9.992,31.75,100883.42,0.160,1.20,1.45,1111
2026-05-23T23:42:11.848432,10.092,31.75,100884.24,0.160,1.19,1.45,1111
2026-05-23T23:42:11.949432,10.193,31.75,100884.85,0.160,1.24,1.58,1113
2026-05-23T23:42:12.045125,10.293,31.75,100883.92,0.160,1.14,1.58,1113
2026-05-23T23:42:12.149475,10.395,31.75,100883.98,0.110,1.08,1.36,1113
2026-05-23T23:42:12.253518,10.496,31.74,100883.59,0.110,0.83,1.38,1113
2026-05-23T23:42:12.348677,10.596,31.74,100883.07,0.110,0.83,1.22,1118
2026-05-23T23:42:12.464508,10.698,31.74,100883.33,0.110,0.75,1.27,1118
2026-05-23T23:42:12.566166,10.799,31.73,100882.78,0.110,0.76,1.33,1123
2026-05-23T23:42:12.702185,10.900,31.73,100883.11,0.160,0.68,1.32,1126
2026-05-23T23:42:12.757695,11.000,31.72,100883.51,0.160,0.65,1.26,1126
2026-05-23T23:42:12.852071,11.100,31.72,100883.46,0.160,0.61,1.20,1128
2026-05-23T23:42:12.966092,11.201,31.72,100882.64,0.160,0.54,1.33,1134
2026-05-23T23:42:13.087601,11.302,31.72,100883.55,0.160,0.43,1.27,1136
2026-05-23T23:42:13.161059,11.402,31.71,100884.77,0.160,0.06,1.20,1136
2026-05-23T23:42:13.261244,11.503,31.71,100884.06,0.160,-0.27,0.97,1136
2026-05-23T23:42:13.356113,11.603,31.70,100883.27,0.160,-0.36,0.89,1136
2026-05-23T23:42:13.463371,11.705,31.70,100884.09,0.160,-0.31,0.94,1136
2026-05-23T23:42:13.557371,11.806,31.70,100883.84,0.160,-0.22,0.87,1138
2026-05-23T23:42:13.663899,11.906,31.70,100883.23,0.160,-0.13,0.90,1141
2026-05-23T23:42:13.760521,12.007,31.70,100883.59,0.160,-0.06,0.99,1146
2026-05-23T23:42:13.865770,12.107,31.69,100883.60,0.160,0.06,1.09,1148
2026-05-23T23:42:13.961279,12.208,31.69,100884.22,0.160,0.07,1.18,1148
2026-05-23T23:42:14.064788,12.309,31.69,100884.32,0.160,0.25,1.24,1151
2026-05-23T23:42:14.160862,12.409,31.68,100884.20,0.160,0.18,1.21,1153
2026-05-23T23:42:14.253327,12.511,31.68,100883.48,0.160,0.16,1.27,1154
2026-05-23T23:42:14.366130,12.611,31.68,100883.74,0.160,0.15,1.51,1154
2026-05-23T23:42:14.463737,12.713,31.67,100884.18,0.160,0.00,1.44,1154
2026-05-23T23:42:14.590939,12.813,31.67,100884.30,0.160,0.02,1.41,1153
2026-05-23T23:42:14.664941,12.915,31.67,100886.15,0.110,-0.05,1.52,1153
2026-05-23T23:42:14.761206,13.017,31.67,100885.90,0.110,0.28,1.51,1153
2026-05-23T23:42:14.885476,13.118,31.66,100885.69,0.060,0.36,1.22,1154
2026-05-23T23:42:14.979225,13.220,31.66,100885.33,0.060,0.28,1.52,1154
2026-05-23T23:42:15.073225,13.322,31.65,100885.62,0.060,0.39,1.54,1158
2026-05-23T23:42:15.190755,13.422,31.65,100886.40,0.010,0.28,2.13,1161
2026-05-23T23:42:15.285310,13.523,31.65,100886.26,0.010,0.40,2.19,1161
2026-05-23T23:42:15.380740,13.623,31.64,100886.45,0.010,0.65,2.18,1163
2026-05-23T23:42:15.488942,13.724,31.63,100885.43,-0.040,0.60,2.06,1164
2026-05-23T23:42:15.576428,13.826,31.63,100884.17,-0.040,0.78,1.97,1164
2026-05-23T23:42:15.681047,13.926,31.63,100885.11,-0.040,0.94,1.61,1164
2026-05-23T23:42:15.776029,14.028,31.62,100885.06,0.010,0.95,1.57,1164
2026-05-23T23:42:15.885029,14.130,31.62,100885.39,0.010,0.96,1.69,1164
2026-05-23T23:42:15.999602,14.232,31.62,100885.48,0.010,0.86,1.78,1166
2026-05-23T23:42:16.073605,14.332,31.61,100885.47,0.010,0.76,1.85,1168
2026-05-23T23:42:16.179785,14.433,31.61,100886.02,0.010,0.59,1.80,1169
2026-05-23T23:42:16.295341,14.534,31.61,100885.95,0.010,0.63,1.69,1171
2026-05-23T23:42:16.380965,14.634,31.61,100886.03,0.010,0.60,1.67,1181
2026-05-23T23:42:16.496225,14.735,31.61,100885.80,-0.040,0.66,1.57,1184
2026-05-23T23:42:16.588930,14.835,31.61,100885.56,-0.040,0.62,1.75,1185
2026-05-23T23:42:16.695117,14.936,31.60,100885.23,-0.040,0.67,1.85,1184
2026-05-23T23:42:16.792681,15.037,31.60,100884.85,-0.040,0.81,1.87,1184
2026-05-23T23:42:16.875114,15.137,31.60,100884.96,-0.040,0.89,1.80,1185
2026-05-23T23:42:16.988467,15.238,31.59,100885.38,-0.040,1.01,1.86,1185
2026-05-23T23:42:17.084605,15.338,31.59,100885.68,-0.040,1.09,1.57,1186
2026-05-23T23:42:17.201521,15.439,31.59,100886.20,-0.040,0.96,1.41,1188
2026-05-23T23:42:17.294031,15.539,31.58,100887.07,-0.040,0.96,1.40,1189
2026-05-23T23:42:17.388928,15.640,31.58,100886.94,-0.040,1.01,1.17,1190
2026-05-23T23:42:17.495946,15.740,31.57,100886.52,-0.040,1.04,1.32,1193
2026-05-23T23:42:17.593250,15.842,31.56,100886.24,-0.040,1.15,1.11,1194
2026-05-23T23:42:17.697069,15.942,31.56,100886.14,-0.040,1.23,1.18,1194
2026-05-23T23:42:17.793285,16.044,31.55,100886.14,-0.040,1.09,1.00,1194
2026-05-23T23:42:17.897845,16.144,31.55,100886.31,-0.040,1.08,1.11,1196
2026-05-23T23:42:17.992386,16.245,31.55,100886.24,-0.040,1.14,0.82,1196
2026-05-23T23:42:18.106388,16.345,31.55,100886.33,-0.040,1.05,0.93,1200
2026-05-23T23:42:18.212420,16.446,31.54,100886.27,-0.040,1.04,1.03,1201
2026-05-23T23:42:18.306930,16.546,31.54,100886.27,-0.040,1.18,1.03,1204
2026-05-23T23:42:18.400924,16.647,31.53,100887.07,-0.040,1.24,1.03,1206
2026-05-23T23:42:18.487972,16.748,31.53,100885.56,-0.040,1.37,0.65,1208
2026-05-23T23:42:18.605059,16.849,31.52,100885.39,-0.040,1.27,0.63,1210
2026-05-23T23:42:18.728699,16.951,31.52,100886.62,-0.040,1.34,0.79,1214
2026-05-23T23:42:18.801305,17.052,31.51,100886.57,-0.040,1.33,0.87,1216
2026-05-23T23:42:18.908817,17.153,31.51,100886.81,-0.040,1.44,0.86,1216
2026-05-23T23:42:19.005067,17.253,31.51,100886.71,-0.040,1.42,0.48,1218
2026-05-23T23:42:19.100832,17.355,31.51,100886.62,-0.040,1.46,0.53,1219
2026-05-23T23:42:19.220580,17.456,31.50,100885.73,-0.040,1.68,0.58,1224
2026-05-23T23:42:19.309909,17.557,31.50,100886.41,-0.040,1.72,0.49,1226
2026-05-23T23:42:19.394271,17.659,31.50,100885.32,-0.040,1.68,0.35,1229
2026-05-23T23:42:19.518117,17.759,31.49,100885.89,-0.040,1.62,0.87,1229
2026-05-23T23:42:19.623487,17.860,31.49,100885.86,-0.040,1.34,0.92,1234
2026-05-23T23:42:19.710569,17.960,31.48,100885.81,-0.040,1.61,0.59,1236
2026-05-23T23:42:19.813114,18.061,31.48,100886.05,-0.040,1.77,0.72,1236
2026-05-23T23:42:19.920928,18.163,31.48,100885.38,-0.040,1.68,0.66,1240
2026-05-23T23:42:20.050073,18.265,31.47,100886.30,-0.040,1.85,0.44,1241
2026-05-23T23:42:20.138901,18.367,31.47,100887.52,-0.040,1.98,0.24,1246
2026-05-23T23:42:20.223946,18.467,31.46,100886.66,-0.040,2.02,0.17,1250
2026-05-23T23:42:20.332329,18.569,31.46,100886.43,-0.040,2.12,0.07,1255
2026-05-23T23:42:20.422358,18.670,31.45,100885.95,-0.040,2.27,-0.19,1259
2026-05-23T23:42:20.530358,18.771,31.45,100885.61,-0.040,2.18,-0.03,1264
2026-05-23T23:42:20.672869,18.871,31.45,100884.94,-0.040,2.03,-0.31,1265
2026-05-23T23:42:20.740890,18.972,31.44,100885.54,-0.040,1.96,-0.11,1265
2026-05-23T23:42:20.832506,19.073,31.44,100885.91,-0.040,2.03,-0.49,1267
2026-05-23T23:42:20.929507,19.175,31.44,100884.43,-0.040,1.74,-0.33,1269
2026-05-23T23:42:21.050955,19.275,31.43,100885.01,0.010,2.05,-0.66,1270
2026-05-23T23:42:21.137148,19.376,31.43,100885.64,0.010,2.31,-0.10,1274
2026-05-23T23:42:21.234911,19.477,31.42,100885.22,0.010,2.32,-0.21,1277
2026-05-23T23:42:21.329127,19.577,31.42,100885.04,0.010,2.26,-0.26,1279
2026-05-23T23:42:21.423936,19.678,31.41,100885.11,0.010,2.25,-0.41,1281
2026-05-23T23:42:21.540447,19.779,31.41,100885.11,0.010,2.17,-0.35,1283
2026-05-23T23:42:21.644715,19.879,31.41,100885.39,0.010,2.40,-0.62,1284
2026-05-23T23:42:21.738914,19.980,31.40,100885.23,0.010,2.37,-0.71,1284
2026-05-23T23:42:21.833996,20.080,31.40,100885.32,0.010,2.46,-0.51,1285
2026-05-23T23:42:21.928505,20.182,31.40,100884.88,0.010,2.42,-0.48,1289
2026-05-23T23:42:22.040505,20.283,31.39,100884.38,0.010,2.45,-0.05,1290
2026-05-23T23:42:22.133056,20.383,31.39,100884.48,0.060,2.46,0.19,1293
2026-05-23T23:42:22.234106,20.483,31.38,100884.59,0.060,2.56,0.75,1293
2026-05-23T23:42:22.328251,20.584,31.38,100884.69,0.060,2.56,0.81,1296
2026-05-23T23:42:22.445604,20.685,31.37,100884.51,0.060,2.56,0.96,1298
2026-05-23T23:42:22.535766,20.786,31.37,100884.70,0.060,2.68,1.41,1301
2026-05-23T23:42:22.641304,20.887,31.37,100884.83,0.060,2.73,1.74,1303
2026-05-23T23:42:22.734849,20.987,31.36,100883.10,0.060,3.05,1.81,1304
2026-05-23T23:42:22.840384,21.088,31.36,100884.27,0.060,2.97,2.07,1304
2026-05-23T23:42:22.945404,21.188,31.36,100884.70,0.110,3.25,2.16,1307
2026-05-23T23:42:23.040462,21.288,31.35,100885.04,0.110,3.05,2.41,1308
2026-05-23T23:42:23.147235,21.389,31.34,100884.92,0.110,3.25,2.02,1312
2026-05-23T23:42:23.243255,21.489,31.34,100884.33,0.110,3.35,1.73,1315
2026-05-23T23:42:23.348457,21.590,31.34,100883.45,0.110,3.17,1.93,1316
2026-05-23T23:42:23.452686,21.691,31.33,100883.69,0.110,3.25,1.83,1316
2026-05-23T23:42:23.548260,21.793,31.33,100883.22,0.110,3.29,1.78,1320
2026-05-23T23:42:23.675301,21.894,31.33,100883.98,0.110,3.23,1.86,1323
2026-05-23T23:42:23.740366,21.994,31.33,100883.45,0.110,3.16,2.13,1324
2026-05-23T23:42:23.843979,22.095,31.33,100883.26,0.110,3.31,2.16,1324
2026-05-23T23:42:23.948415,22.197,31.32,100882.97,0.170,3.31,2.28,1327
2026-05-23T23:42:24.053198,22.298,31.32,100883.80,0.170,3.33,2.59,1328
2026-05-23T23:42:24.161319,22.398,31.31,100883.71,0.170,3.19,2.59,1329
2026-05-23T23:42:24.252342,22.499,31.31,100885.62,0.170,3.11,3.28,1330
2026-05-23T23:42:24.348552,22.600,31.31,100885.15,0.170,2.99,3.53,1334
2026-05-23T23:42:24.461791,22.700,31.31,100885.09,0.110,3.25,3.65,1338
2026-05-23T23:42:24.570039,22.800,31.30,100885.69,0.110,2.84,4.06,1340
2026-05-23T23:42:24.655236,22.902,31.30,100886.09,0.060,2.83,4.22,1343
2026-05-23T23:42:24.751875,23.002,31.29,100886.49,0.060,2.94,4.56,1344
2026-05-23T23:42:24.870970,23.102,31.29,100886.02,0.010,2.73,4.19,1345
2026-05-23T23:42:24.957992,23.202,31.29,100886.59,0.010,2.81,4.46,1345
2026-05-23T23:42:25.068727,23.303,31.28,100885.73,0.010,2.86,5.01,1345
2026-05-23T23:42:25.165912,23.403,31.28,100885.48,0.010,2.47,4.81,1347
2026-05-23T23:42:25.256522,23.504,31.27,100885.41,0.010,2.65,4.60,1349
2026-05-23T23:42:25.374544,23.604,31.27,100885.16,0.010,2.42,5.01,1353
2026-05-23T23:42:25.456077,23.705,31.26,100884.52,0.010,1.98,5.35,1355
2026-05-23T23:42:25.565829,23.806,31.26,100884.73,0.010,1.98,6.10,1355
2026-05-23T23:42:25.657847,23.907,31.25,100884.32,0.060,2.11,5.90,1355
2026-05-23T23:42:25.763624,24.008,31.25,100883.86,0.060,2.62,5.24,1355
2026-05-23T23:42:25.859874,24.108,31.24,100883.65,0.110,2.34,5.32,1355
2026-05-23T23:42:25.960504,24.210,31.24,100883.52,0.110,1.70,6.44,1355
2026-05-23T23:42:26.082106,24.311,31.24,100883.49,0.110,1.50,6.90,1355
2026-05-23T23:42:26.156794,24.412,31.23,100883.30,0.110,1.82,6.99,1355
2026-05-23T23:42:26.263581,24.513,31.23,100883.30,0.110,1.66,7.00,1357
2026-05-23T23:42:26.351001,24.614,31.23,100884.25,0.160,1.68,7.49,1360
2026-05-23T23:42:26.476084,24.714,31.23,100884.95,0.160,1.86,8.33,1361
2026-05-23T23:42:26.561085,24.814,31.22,100883.99,0.160,1.57,8.16,1361
2026-05-23T23:42:26.676169,24.915,31.22,100884.06,0.160,2.10,7.31,1363
2026-05-23T23:42:26.789993,25.016,31.22,100884.33,0.160,2.46,7.24,1367
2026-05-23T23:42:26.857024,25.117,31.22,100884.27,0.160,2.03,7.76,1368
2026-05-23T23:42:26.971041,25.218,31.21,100883.04,0.160,1.91,8.26,1368
2026-05-23T23:42:27.078614,25.320,31.21,100884.02,0.160,2.06,8.50,1368
2026-05-23T23:42:27.172635,25.421,31.20,100884.13,0.160,2.44,8.22,1372
2026-05-23T23:42:27.267345,25.523,31.20,100884.47,0.160,2.56,7.73,1372
2026-05-23T23:42:27.383374,25.623,31.19,100883.82,0.160,2.19,8.35,1373
2026-05-23T23:42:27.478374,25.724,31.19,100884.05,0.160,2.92,9.29,1376
2026-05-23T23:42:27.596428,25.825,31.19,100884.24,0.160,3.21,9.45,1377
2026-05-23T23:42:27.673428,25.927,31.19,100883.80,0.160,2.82,9.45,1377
2026-05-23T23:42:27.815300,26.029,31.18,100883.23,0.160,3.13,9.28,1377
2026-05-23T23:42:27.879324,26.129,31.18,100882.56,0.160,3.12,9.07,1377
2026-05-23T23:42:27.984323,26.230,31.17,100883.60,0.160,3.60,8.73,1379
2026-05-23T23:42:28.101734,26.330,31.16,100883.09,0.160,3.53,8.73,1380
2026-05-23T23:42:28.192292,26.432,31.16,100883.09,0.160,4.35,8.42,1380
2026-05-23T23:42:28.285063,26.532,31.15,100882.42,0.210,4.30,8.75,1382
2026-05-23T23:42:28.380788,26.634,31.15,100882.01,0.210,4.09,8.96,1384
2026-05-23T23:42:28.474399,26.736,31.14,100881.95,0.210,4.19,9.24,1385
2026-05-23T23:42:28.590398,26.837,31.14,100882.09,0.270,4.48,9.64,1387
2026-05-23T23:42:28.705933,26.937,31.14,100882.32,0.270,4.60,10.01,1387
2026-05-23T23:42:28.799452,27.038,31.14,100881.60,0.270,4.64,9.97,1387
2026-05-23T23:42:28.904494,27.138,31.13,100881.78,0.320,5.10,9.61,1387
2026-05-23T23:42:28.989004,27.238,31.13,100880.27,0.320,4.57,9.69,1388
2026-05-23T23:42:29.103144,27.339,31.12,100880.88,0.370,5.08,9.21,1391
2026-05-23T23:42:29.188359,27.439,31.12,100880.97,0.370,5.03,8.96,1393
2026-05-23T23:42:29.292932,27.540,31.12,100880.33,0.370,5.05,10.33,1396
2026-05-23T23:42:29.408244,27.642,31.12,100880.58,0.370,5.66,11.51,1398
2026-05-23T23:42:29.500521,27.743,31.11,100879.78,0.420,6.10,12.39,1398
2026-05-23T23:42:29.587768,27.844,31.11,100880.79,0.420,5.86,13.53,1398
2026-05-23T23:42:29.708049,27.944,31.10,100881.16,0.420,6.97,14.24,1395
2026-05-23T23:42:29.792557,28.046,31.10,100880.80,0.420,8.59,13.55,1392
2026-05-23T23:42:29.905105,28.147,31.10,100881.24,0.420,9.75,11.40,1393
2026-05-23T23:42:29.999537,28.248,31.09,100880.30,0.420,10.04,9.86,1393
2026-05-23T23:42:30.105832,28.348,31.09,100880.77,0.420,9.74,8.74,1394
2026-05-23T23:42:30.200878,28.448,31.08,100880.58,0.420,10.00,8.53,1394
2026-05-23T23:42:30.316654,28.550,31.08,100880.82,0.420,10.13,8.93,1396
2026-05-23T23:42:30.406289,28.652,31.08,100880.54,0.420,10.23,9.65,1396
2026-05-23T23:42:30.496965,28.752,31.07,100880.65,0.420,10.26,9.82,1396
2026-05-23T23:42:30.612509,28.854,31.07,100880.13,0.420,10.49,8.93,1396
2026-05-23T23:42:30.696019,28.954,31.07,100879.67,0.420,10.51,8.39,1398
